,Cluster Name,Keyword,#,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential
4118,asda flight socks,football boots with socks,4119,gb,1.0,100,,0.48,sock boots,2022-01-04 13:19:12,"People also ask,Top stories,Videos,Sitelinks,Image pack",150,2900.0
3081,asda flight socks,scholl flight socks,3082,gb,0.0,150,0.5,1.28,flight stockings,2022-01-06 14:18:28,"Sitelinks,People also ask,Top stories,Videos,Image pack",400,10.0
4899,asda flight socks,tall socks for boots,4900,gb,0.0,100,,,long boot socks,2021-12-30 09:05:12,"Sitelinks,People also ask,Image pack,Top stories,Videos",300,200.0
3580,asda flight socks,tesco flight socks,3581,gb,4.0,150,0.35,1.59,tesco diabetic socks,2022-01-16 18:07:14,"Sitelinks,People also ask,Image pack",150,250.0
926,asda flight socks,thick socks for boots,927,gb,0.0,500,0.5,0.84,thick socks for boots,2022-01-06 04:07:59,"People also ask,Sitelinks",1600,450.0
769,asda flight socks,wellington boots socks,770,gb,0.0,600,,,wellington boot socks,2022-01-22 07:49:25,"People also ask,Sitelinks,Image pack",600,1900.0
1347,asda flight socks,work socks for boots,1348,gb,1.0,350,0.5,,work socks for boots,2022-01-02 07:56:53,"Sitelinks,Top stories,Videos",1000,800.0
1546,babes in socks,babes in socks,1547,gb,0.0,300,0.0,1.29,babes in socks.com,2021-12-30 18:05:21,"Sitelinks,Adwords bottom",2500,50.0
1315,babes in socks,teen babes in socks,1316,gb,0.0,350,0.0,1.28,teen babes in socks,2022-01-16 06:22:49,Sitelinks,3700,10.0
4780,baby socks knitting pattern,baby socks knitting pattern,4781,gb,4.0,100,0.2,,knitted baby socks pattern,2022-01-03 18:28:09,"Sitelinks,People also ask,Top stories,Videos,Image pack",600,100.0
1942,baby socks knitting pattern,free knitting patterns for baby booties and socks,1943,gb,10.0,250,,1.05,free knitting patterns for baby booties and socks,2022-01-09 18:31:31,"Sitelinks,People also ask,Image pack,Top stories,Videos",450,350.0
1017,balega socks uk,balega running socks,1018,gb,1.0,450,0.45,1.33,balega socks,2022-01-12 22:03:35,"Sitelinks,People also ask,Image pack",2900,800.0
3143,balega socks uk,balega running socks uk,3144,gb,0.0,150,0.5,,balega socks,2022-01-09 20:03:57,"Sitelinks,Image pack",150,800.0
1510,balega socks uk,balega socks uk,1511,gb,1.0,300,0.5,1.2,balega socks,2022-01-04 12:11:56,"Sitelinks,Image pack",350,900.0
3729,balega socks uk,running socks balega,3730,gb,1.0,100,0.45,,balega socks,2022-01-09 21:11:28,"Sitelinks,People also ask,Top stories,Videos,Image pack",700,800.0
16,balenciaga socks,balenciaga socks,17,gb,0.0,11000,1.1,0.53,balenciaga socks,2022-01-23 12:07:53,"Shopping results,Thumbnails,Sitelinks,Image pack,Top stories,Videos",28000,1900.0
857,balenciaga socks,balenciaga socks laces,858,gb,0.0,500,,,balenciaga socks laces,2022-01-18 07:14:21,"Sitelinks,Image pack,People also ask,Top stories,Videos",500,1000.0
3606,balenciaga socks,balenciaga socks mens,3607,gb,0.0,150,,,balenciaga socks mens,2022-01-08 05:34:03,"Sitelinks,Image pack",450,90.0
4438,balenciaga socks,balenciaga socks pink,4439,gb,0.0,100,,,pink balenciaga sock,2022-01-01 03:38:26,"Sitelinks,Image pack",100,80.0
2143,balenciaga socks,balenciaga socks sale,2144,gb,1.0,200,,,balenciaga socks,2022-01-09 11:35:41,"Sitelinks,Image pack",350,1900.0
1645,balenciaga socks,balenciaga socks shoes,1646,gb,0.0,300,,,balenciaga sock shoes,2022-01-07 21:39:52,"Sitelinks,People also ask,Image pack",2800,6100.0
1058,balenciaga socks,balenciaga socks with laces,1059,gb,0.0,450,,,balenciaga socks laces,2022-01-06 13:41:52,"Image pack,Sitelinks,People also ask,Top stories,Videos",600,1400.0
1459,balenciaga socks,balenciaga socks women's,1460,gb,0.0,350,,,balenciaga socks,2022-01-20 04:09:19,"Image pack,Sitelinks",350,1900.0
23,balenciaga socks,balenciaga trainers socks,24,gb,0.0,9200,,,balenciaga trainers socks,2022-01-21 23:38:59,"Sitelinks,People also ask,Image pack",9500,6100.0
2730,balenciaga socks,beige balenciaga socks,2731,gb,0.0,150,,,beige balenciaga,2021-12-31 03:36:06,"Sitelinks,Image pack,People also ask",150,600.0
3754,balenciaga socks,lace up balenciaga socks,3755,gb,0.0,100,,,balenciaga socks laces,2022-01-09 21:03:33,"Image pack,Sitelinks",100,1300.0
4791,bamboo mens socks,bamboo men's socks,4792,gb,6.0,100,1.3,,mens bamboo socks,2022-01-10 07:03:43,"People also ask,Sitelinks",300,3200.0
512,bamboo mens socks,bamboo mens socks,513,gb,6.0,900,0.8,,mens bamboo socks,2022-01-19 17:53:57,"People also ask,Sitelinks",1300,3800.0
2372,bamboo socks,100 bamboo socks,2373,gb,1.0,200,0.3,,100% bamboo socks,2021-12-30 15:06:48,"Sitelinks,People also ask",400,80.0
1474,bamboo socks,bam bamboo socks,1475,gb,3.0,350,0.4,1.1,bam socks,2022-01-15 10:26:07,"Sitelinks,People also ask,Top stories,Videos,Image pack",350,3000.0
3229,bamboo socks,bamboo ankle socks,3230,gb,2.0,150,0.8,,bam socks,2022-01-02 12:02:41,Sitelinks,400,3000.0
3033,bamboo socks,bamboo christmas socks,3034,gb,0.0,150,,,bamboo christmas socks,2022-01-02 19:33:32,"Sitelinks,People also ask,Image pack",150,30.0
3983,bamboo socks,bamboo running socks,3984,gb,0.0,100,0.6,,bamboo running socks,2021-12-30 17:00:37,"People also ask,Sitelinks,Image pack",150,60.0
9,bamboo socks,bamboo socks,10,gb,7.0,16000,0.7,1.11,bamboo socks,2022-01-22 11:31:42,"Sitelinks,People also ask,Image pack",29000,10000.0
3857,bamboo socks,bamboo socks boots,3858,gb,0.0,100,0.3,,boots bamboo socks,2021-12-30 08:27:31,"People also ask,Sitelinks",100,250.0
1278,bamboo socks,bamboo socks tesco,1279,gb,0.0,400,0.45,1.15,bamboo socks tesco,2022-01-09 18:10:44,"People also ask,Sitelinks,Image pack",400,350.0
377,bamboo socks,bamboo socks uk,378,gb,5.0,1100,0.7,1.11,bamboo socks,2022-01-19 22:31:22,"Sitelinks,People also ask",1200,10000.0
4600,bamboo socks,bamboo sports socks,4601,gb,0.0,100,0.6,,bamboo sports socks,2022-01-22 17:52:59,"People also ask,Sitelinks,Image pack",300,20.0
1229,bamboo socks,bamboo trainer socks,1230,gb,0.0,400,0.6,1.22,trainer socks womens,2022-01-14 06:09:06,Sitelinks,450,900.0
1996,bamboo socks,bamboo walking socks,1997,gb,0.0,250,0.6,1.43,bamboo walking socks,2022-01-16 07:42:02,"Sitelinks,People also ask,Image pack",300,200.0
2690,bamboo socks,bamboo work socks,2691,gb,0.0,150,0.5,,bamboo work socks,2022-01-01 23:36:06,"People also ask,Sitelinks,Image pack",1300,100.0
1255,bamboo socks,best bamboo socks uk,1256,gb,1.0,400,,,best bamboo socks uk,2022-01-21 10:11:35,"People also ask,Sitelinks,Image pack",400,200.0
4891,bamboo socks,black bamboo socks,4892,gb,1.0,100,0.6,0.91,socks for men,2022-01-15 22:39:19,"Sitelinks,People also ask",200,300.0
4051,bamboo socks,boots bamboo socks,4052,gb,0.0,100,0.2,1.12,boots bamboo socks,2022-01-19 05:56:09,"People also ask,Sitelinks",100,250.0
3893,bamboo socks,glenmuir bamboo socks,3894,gb,0.0,100,0.45,1.43,glenmuir socks,2022-01-10 19:24:44,"Sitelinks,People also ask,Top stories,Videos,Image pack",100,200.0
1314,bamboo socks,glenmuir socks,1315,gb,0.0,350,0.3,0.9,glenmuir socks,2022-01-22 18:25:31,"Sitelinks,Image pack",400,250.0
4584,bamboo socks,powder bamboo socks,4585,gb,0.0,100,,,powder socks,2022-01-22 17:35:51,"Sitelinks,People also ask,Top stories,Videos,Image pack",100,1500.0
4337,bamboo socks,thick bamboo socks,4338,gb,0.0,100,0.8,,bamboo socks,2022-01-09 09:09:33,"Sitelinks,People also ask",250,3400.0
722,bamboo socks,thought bamboo socks,723,gb,0.0,600,,1.0,thought socks,2022-01-19 14:08:24,"Sitelinks,People also ask,Image pack",700,4200.0
3375,bamboo socks,what are bamboo socks,3376,gb,1.0,150,1.2,0.63,what are bamboo socks,2022-01-21 12:41:39,"Featured snippet,People also ask,Sitelinks,Top stories,Videos",200,30.0
4482,bamboo socks kids,bamboo socks kids,4483,gb,0.0,100,,,kids bamboo socks,2021-12-30 01:24:46,Sitelinks,150,200.0
670,bamboo socks kids,ladies bamboo socks,671,gb,5.0,700,0.5,1.18,bamboo socks,2022-01-16 14:38:57,"People also ask,Sitelinks,Image pack",800,9900.0
3525,bamboo socks kids,ladies bamboo socks uk,3526,gb,5.0,150,0.9,1.94,bamboo socks,2022-01-19 22:17:52,"People also ask,Image pack",150,10000.0
3363,bamboo socks kids,women's socks bamboo,3364,gb,5.0,150,,,bamboo socks,2022-01-13 23:37:39,"Shopping results,Thumbnails,Sitelinks,People also ask,Image pack",150,9900.0
2990,barbour socks,barbour boot socks,2991,gb,0.0,150,0.6,,barbour welly socks,2022-01-14 21:31:24,"Sitelinks,Image pack",200,600.0
4657,barbour socks,barbour cragg boot socks,4658,gb,0.0,100,,,barbour cragg boot socks,2022-01-11 08:21:58,Image pack,100,40.0
1766,barbour socks,barbour fleece wellington socks,1767,gb,0.0,250,0.6,,wellington boot liners,2022-01-12 16:07:46,"Sitelinks,Image pack",250,10.0
2886,barbour socks,barbour houghton socks,2887,gb,0.0,150,,,barbour houghton socks,2022-01-12 06:40:16,"Sitelinks,Image pack",150,20.0
866,barbour socks,barbour mens socks,867,gb,0.0,500,0.7,,barbour socks,2022-01-14 12:58:38,"Sitelinks,Image pack",500,900.0
3918,barbour socks,barbour shooting socks,3919,gb,0.0,100,0.6,,barbour shooting socks,2022-01-02 15:17:33,"Sitelinks,Image pack",100,30.0
303,barbour socks,barbour socks,304,gb,0.0,1400,0.6,1.06,barbour socks,2022-01-18 23:59:05,"Sitelinks,Image pack",1600,900.0
2406,barbour socks,barbour socks mens,2407,gb,0.0,200,0.8,,barbour socks,2022-01-08 02:35:37,"Sitelinks,Image pack",250,800.0
4912,barbour socks,barbour socks sale,4913,gb,0.0,100,0.4,,barbour socks,2022-01-20 03:07:43,"Sitelinks,Image pack",100,900.0
1909,barbour socks,barbour socks womens,1910,gb,0.0,250,,,barbour socks womens,2022-01-09 09:51:06,"Sitelinks,Image pack",250,150.0
2905,barbour socks,barbour wellie socks,2906,gb,0.0,150,,,barbour welly socks,2022-01-13 15:31:58,"Sitelinks,People also ask,Image pack",150,600.0
1078,barbour socks,barbour wellington socks,1079,gb,0.0,450,0.5,1.67,barbour welly socks,2022-01-20 02:06:32,"Sitelinks,Image pack",450,700.0
363,barbour socks,barbour welly socks,364,gb,0.0,1200,0.5,0.92,barbour welly socks,2022-01-23 01:35:03,"Sitelinks,People also ask,Image pack",1200,700.0
1953,barbour socks,barbour welly socks mens,1954,gb,0.0,250,0.6,,barbour socks,2022-01-09 12:37:07,"Sitelinks,Image pack",250,900.0
1752,barbour socks,barbour welly socks womens,1753,gb,0.0,250,,,barbour socks womens,2022-01-12 17:43:13,"Sitelinks,Image pack",250,150.0
4677,barbour socks,mens barbour socks,4678,gb,0.0,100,,,barbour socks,2022-01-09 12:13:36,"Sitelinks,Image pack",100,900.0
1404,batman socks,batman socks,1405,gb,0.0,350,0.45,0.75,batman socks,2022-01-18 10:59:57,"Sitelinks,Image pack",1600,150.0
4437,batman socks,batman socks mens,4438,gb,0.0,100,0.5,,batman socks,2022-01-19 18:24:17,"Sitelinks,Image pack",300,150.0
1620,batman socks,spiderman socks,1621,gb,0.0,300,0.5,0.67,spiderman socks,2022-01-16 22:49:08,"Sitelinks,Image pack,Top stories,Videos",1900,150.0
1822,batman socks,superhero socks,1823,gb,0.0,250,0.5,0.97,superhero socks,2022-01-05 15:06:32,"Sitelinks,Top stories,Videos,Image pack",1300,100.0
4079,batman socks,superman socks,4080,gb,0.0,100,0.4,0.76,superman socks,2022-01-03 09:23:01,"Sitelinks,Image pack,Top stories,Videos",1200,20.0
1976,beach socks,beach socks,1977,gb,0.0,250,0.4,1.16,beach socks,2022-01-03 15:03:50,"Sitelinks,People also ask,Image pack,Top stories,Videos",2100,150.0
2629,beach socks,seasalt bamboo socks,2630,gb,2.0,200,,1.22,bamboo socks,2022-01-21 10:01:12,"People also ask,Sitelinks,Image pack",200,1300.0
3361,beach socks,seasalt cabin socks,3362,gb,0.0,150,,,cabin socks,2022-01-12 21:38:03,"Image pack,Sitelinks",150,100.0
335,beach socks,seasalt socks,336,gb,1.0,1300,0.35,1.11,seasalt socks,2022-01-23 09:54:10,"Shopping results,Thumbnails,Image pack,Top stories,Videos,Sitelinks",1300,1500.0
4103,beach socks,seasalt socks sale,4104,gb,0.0,100,,0.95,sea salt sale,2021-12-28 13:21:54,"Sitelinks,Image pack",100,31000.0
4613,beach socks,seasalt socks womens,4614,gb,0.0,100,,,seasalt socks,2022-01-09 22:29:26,"Sitelinks,Image pack",100,1500.0
4493,beans socks,baked beans socks,4494,gb,0.0,100,,,beans socks,2022-01-11 17:16:43,"Sitelinks,Image pack,Top stories,Thumbnails",150,100.0
3789,beans socks,beans socks,3790,gb,0.0,100,,,beans socks,2022-01-09 14:40:13,"Sitelinks,Image pack,Top stories,Videos",100,100.0
2576,beatles socks,beatles socks,2577,gb,0.0,200,0.7,1.39,beatles socks,2022-01-22 13:06:04,"Sitelinks,Top stories,Videos,Image pack",900,200.0
3527,beatles socks,happy socks beatles,3528,gb,0.0,150,0.7,1.35,beatles socks,2022-01-15 02:36:31,"Top stories,Videos,Image pack,Sitelinks",2100,150.0
4333,beatles socks,nike stirrup socks,4334,gb,0.0,100,,,nike stirrup socks,2021-12-31 03:00:43,"Sitelinks,Image pack",150,40.0
2598,beatles socks,stirrup socks,2599,gb,0.0,200,0.3,0.64,football stirrup socks,2022-01-05 02:22:48,"People also ask,Sitelinks,Image pack,Top stories,Videos",2500,100.0
1732,bed socks uk,bed socks uk,1733,gb,0.0,300,0.8,1.34,fluffy socks,2022-01-02 19:45:46,"Sitelinks,Image pack",300,12000.0
4168,bed socks uk,bedtime socks,4169,gb,2.0,100,1.3,,bed socks,2022-01-16 02:37:50,"Sitelinks,People also ask,Top stories,Videos,Image pack",200,1200.0
4038,bed socks uk,luxury bed socks,4039,gb,0.0,100,0.8,,bed socks,2022-01-15 00:45:38,"Sitelinks,Image pack",150,150.0
2495,bed socks uk,white company bed socks,2496,gb,0.0,200,0.7,,cashmere bed socks,2022-01-18 11:38:51,"Shopping results,Thumbnails,Sitelinks,Image pack",200,2200.0
2715,best ski socks,best ski socks,2716,gb,8.0,150,0.8,1.32,best ski socks,2021-12-28 16:12:45,"People also ask,Sitelinks",2800,60.0
4531,best ski socks,heated ski socks,4532,gb,0.0,100,0.45,1.5,heated ski socks,2022-01-14 06:24:22,"People also ask,Sitelinks,Top stories,Videos",2600,90.0
1932,bike socks,aero cycling socks,1933,gb,2.0,250,0.9,1.3,aero socks,2022-01-09 11:07:33,"Sitelinks,People also ask,Image pack,Top stories,Videos",700,450.0
793,bike socks,best cycling socks,794,gb,8.0,600,1.0,1.52,best cycling socks,2022-01-16 20:06:33,"Sitelinks,People also ask,Image pack",2200,450.0
1549,bike socks,best cycling socks for winter,1550,gb,4.0,300,,,cycling socks winter,2022-01-09 21:44:55,"People also ask,Sitelinks,Top stories,Videos",300,1300.0
4612,bike socks,best waterproof cycling socks,4613,gb,4.0,100,0.15,,waterproof socks for cycling,2022-01-13 05:31:39,"People also ask,Sitelinks",100,900.0
4181,bike socks,best waterproof socks for cycling,4182,gb,2.0,100,,,waterproof socks cycling,2022-01-10 05:16:45,"People also ask,Sitelinks,Top stories,Videos",100,600.0
1491,bike socks,best winter cycling socks,1492,gb,4.0,300,0.45,1.92,winter cycling socks,2022-01-21 22:54:01,"People also ask,Sitelinks,Image pack",350,1600.0
2877,bike socks,bicycle socks,2878,gb,3.0,150,0.7,1.19,cycling socks fun,2022-01-23 15:20:56,"Sitelinks,Image pack",700,250.0
571,bike socks,bike socks,572,gb,7.0,800,0.7,0.58,cycling socks,2022-01-21 08:37:05,"Image pack,Sitelinks",3900,3800.0
2505,bike socks,black cycling socks,2506,gb,0.0,200,0.8,0.71,black cycling socks,2022-01-01 12:45:16,Image pack,400,30.0
2624,bike socks,castelli cycling socks,2625,gb,0.0,200,1.0,,castelli socks,2022-01-20 02:36:26,"Sitelinks,Image pack",300,250.0
4989,bike socks,compression socks cycling,4990,gb,1.0,90,0.8,,compression socks cycling,2022-01-03 23:16:19,"Featured snippet,People also ask,Top stories,Videos,Sitelinks",250,50.0
3879,bike socks,cool cycling socks,3880,gb,6.0,100,0.9,,best cycling socks,2021-12-31 14:47:34,"People also ask,Sitelinks,Image pack",350,500.0
2789,bike socks,cycle socks,2790,gb,6.0,150,0.9,1.41,cycling socks,2021-12-30 13:03:58,"Image pack,Sitelinks",800,3700.0
2281,bike socks,cycling compression socks,2282,gb,1.0,200,0.8,1.15,cycling socks,2022-01-07 21:03:40,"People also ask,Sitelinks,Top stories,Videos",700,500.0
2148,bike socks,cycling over socks,2149,gb,1.0,200,0.5,,cycling oversocks,2022-01-16 16:00:10,"People also ask,Top stories,Videos,Sitelinks,Image pack",250,250.0
51,bike socks,cycling socks,52,gb,6.0,6000,0.9,1.16,cycling socks,2022-01-22 20:27:01,"Sitelinks,People also ask",19000,3800.0
4809,bike socks,cycling socks 3 pack,4810,gb,1.0,100,0.9,,cycling socks winter,2022-01-13 04:30:56,"Sitelinks,Image pack",150,200.0
1134,bike socks,cycling socks fun,1135,gb,0.0,400,,,cycling socks fun,2021-12-30 04:49:29,"Sitelinks,Image pack",800,200.0
318,bike socks,cycling socks mens,319,gb,2.0,1300,,,cycling socks mens,2022-01-22 00:24:36,"Sitelinks,People also ask,Image pack",2100,1100.0
3164,bike socks,cycling socks sale,3165,gb,1.0,150,0.8,1.69,cycling socks,2021-12-28 11:39:40,Sitelinks,350,450.0
914,bike socks,cycling socks uk,915,gb,3.0,500,0.7,1.32,cycling socks,2022-01-01 09:44:23,"People also ask,Sitelinks",500,4000.0
2916,bike socks,cycling socks white,2917,gb,1.0,150,,,white cycling socks,2021-12-30 22:52:18,"Sitelinks,Image pack",350,150.0
461,bike socks,cycling socks winter,462,gb,7.0,900,0.5,,winter cycling socks,2022-01-19 21:45:53,"People also ask,Sitelinks,Top stories,Videos",1000,1600.0
1779,bike socks,cycling socks womens,1780,gb,0.0,250,,,womens cycle socks,2022-01-08 19:31:58,"People also ask,Sitelinks,Image pack",500,450.0
4483,bike socks,defeet cycling socks,4484,gb,0.0,100,0.8,0.95,defeet cycling socks,2021-12-29 22:30:52,"Sitelinks,People also ask,Top stories,Videos,Image pack",600,50.0
2873,bike socks,funky cycling socks,2874,gb,1.0,150,0.9,1.33,funky cycling socks,2022-01-08 12:59:34,"Sitelinks,Image pack",400,60.0
1226,bike socks,funny cycling socks,1227,gb,0.0,400,0.45,,funny cycling socks,2022-01-07 08:20:22,"Image pack,Sitelinks",900,50.0
4636,bike socks,le col cycling socks,4637,gb,0.0,100,,,le col socks,2022-01-02 20:10:52,"Sitelinks,Image pack",100,150.0
2113,bike socks,long cycling socks,2114,gb,7.0,200,0.9,1.12,cycling socks,2021-12-30 06:49:41,"Sitelinks,People also ask,Image pack",350,3700.0
1475,bike socks,mens cycling socks,1476,gb,2.0,350,1.0,,cycling socks mens,2022-01-07 22:53:08,"Sitelinks,Image pack",1400,1100.0
4467,bike socks,mens cycling socks uk,4468,gb,2.0,100,,,cycling socks mens,2022-01-09 04:53:56,Sitelinks,100,1100.0
1327,bike socks,merino cycling socks,1328,gb,7.0,350,0.9,1.3,cycling socks,2021-12-31 15:25:05,"Sitelinks,People also ask,Image pack",600,3900.0
1683,bike socks,merino wool cycling socks,1684,gb,8.0,300,0.9,2.05,merino wool cycling socks,2022-01-11 18:10:48,"People also ask,Sitelinks,Image pack",450,300.0
1031,bike socks,mountain bike socks,1032,gb,0.0,450,1.0,1.02,cycling socks,2022-01-21 02:03:17,"People also ask,Sitelinks,Image pack",1700,3300.0
2712,bike socks,orange cycling socks,2713,gb,0.0,150,0.8,1.07,orange cycling socks,2022-01-19 00:54:29,"Image pack,Sitelinks",350,60.0
3452,bike socks,pink cycling socks,3453,gb,0.0,150,1.0,,pink cycling socks,2022-01-14 14:55:57,"Sitelinks,Image pack",400,60.0
2376,bike socks,rapha cycling socks,2377,gb,0.0,200,0.25,,rapha socks,2022-01-06 14:07:14,"Sitelinks,Top stories,Videos,Image pack",400,100.0
4543,bike socks,red cycling socks,4544,gb,0.0,100,0.7,,red cycling socks,2022-01-19 16:56:54,"Sitelinks,Image pack",200,40.0
3871,bike socks,road cycling socks,3872,gb,6.0,100,0.7,,cycling socks,2022-01-19 07:46:31,"People also ask,Sitelinks,Image pack",300,3800.0
4658,bike socks,summer cycling socks,4659,gb,5.0,100,1.0,,best cycling socks,2022-01-09 22:50:15,"Sitelinks,People also ask,Image pack",150,150.0
785,bike socks,thermal cycling socks,786,gb,7.0,600,0.8,1.16,winter cycling socks,2022-01-23 06:52:02,"People also ask,Sitelinks,Image pack",700,1600.0
3699,bike socks,triathlon socks,3700,gb,2.0,150,0.7,1.03,triathlon socks,2021-12-30 11:22:59,"Shopping results,Thumbnails,People also ask,Sitelinks,Top stories,Videos,Image pack",500,30.0
1555,bike socks,warm cycling socks,1556,gb,6.0,300,0.9,1.1,winter cycling socks,2022-01-21 16:26:15,"People also ask,Sitelinks,Top stories,Videos",400,1600.0
578,bike socks,waterproof socks for cycling,579,gb,5.0,800,0.7,,waterproof cycling socks,2022-01-16 01:56:08,"People also ask,Sitelinks,Top stories,Videos",800,1700.0
